movie_id,actor_id,role
1249,29,Lead Cast
1249,28,Lead Cast
1249,26,Lead Cast
1250,31,Lead Cast
1250,23,Lead Cast
1250,34,Lead Cast
1250,30,Lead Cast
1251,30,Lead Cast
1251,27,Lead Cast
1251,34,Lead Cast
1251,21,Lead Cast
1252,33,Lead Cast
1252,31,Lead Cast
1252,23,Lead Cast
1252,27,Lead Cast
1253,21,Lead Cast
1253,27,Lead Cast
1253,30,Lead Cast
1253,26,Lead Cast
1254,21,Lead Cast
1254,26,Lead Cast
1254,24,Lead Cast
1254,34,Lead Cast
1255,24,Lead Cast
1255,21,Lead Cast
1255,28,Lead Cast
1255,30,Lead Cast
1256,35,Lead Cast
1256,24,Lead Cast
1256,28,Lead Cast
1256,23,Lead Cast
1257,31,Lead Cast
1257,25,Lead Cast
1257,33,Lead Cast
1257,21,Lead Cast
1258,29,Lead Cast
1258,22,Lead Cast
1258,31,Lead Cast
1258,27,Lead Cast
1259,23,Lead Cast
1259,25,Lead Cast
1259,26,Lead Cast
1259,28,Lead Cast
1260,25,Lead Cast
1260,23,Lead Cast
1260,33,Lead Cast
1260,32,Lead Cast
1261,30,Lead Cast
1261,31,Lead Cast
1261,23,Lead Cast
1261,26,Lead Cast
1262,22,Lead Cast
1262,28,Lead Cast
1262,32,Lead Cast
1262,24,Lead Cast
1263,34,Lead Cast
1263,33,Lead Cast
1263,23,Lead Cast
1263,30,Lead Cast
1264,26,Lead Cast
1264,31,Lead Cast
1264,35,Lead Cast
1264,29,Lead Cast
1265,35,Lead Cast
1265,31,Lead Cast
1265,21,Lead Cast
1265,29,Lead Cast
1266,23,Lead Cast
1266,34,Lead Cast
1266,27,Lead Cast
1266,22,Lead Cast
1267,25,Lead Cast
1267,31,Lead Cast
1267,27,Lead Cast
1267,33,Lead Cast
1268,32,Lead Cast
1268,24,Lead Cast
1268,30,Lead Cast
1268,21,Lead Cast
1269,27,Lead Cast
1269,32,Lead Cast
1269,35,Lead Cast
1269,30,Lead Cast
1270,35,Lead Cast
1270,21,Lead Cast
1270,29,Lead Cast
1270,26,Lead Cast
1271,22,Lead Cast
1271,26,Lead Cast
1271,27,Lead Cast
1271,30,Lead Cast
1272,25,Lead Cast
1272,23,Lead Cast
1272,33,Lead Cast
1272,31,Lead Cast
1273,33,Lead Cast
1273,35,Lead Cast
1273,28,Lead Cast
1273,24,Lead Cast
1274,31,Lead Cast
1274,25,Lead Cast
1274,26,Lead Cast
1274,28,Lead Cast
1275,22,Lead Cast
1275,27,Lead Cast
1275,26,Lead Cast
1275,35,Lead Cast
1276,33,Lead Cast
1276,28,Lead Cast
1276,26,Lead Cast
1276,32,Lead Cast
1277,30,Lead Cast
1277,32,Lead Cast
1277,31,Lead Cast
1277,24,Lead Cast
1278,28,Lead Cast
1278,23,Lead Cast
1278,27,Lead Cast
1278,25,Lead Cast
1279,32,Lead Cast
1279,34,Lead Cast
1279,24,Lead Cast
1279,22,Lead Cast
1280,35,Lead Cast
1280,31,Lead Cast
1280,28,Lead Cast
1280,24,Lead Cast
1281,35,Lead Cast
1281,28,Lead Cast
1281,25,Lead Cast
1281,27,Lead Cast
1282,25,Lead Cast
1282,34,Lead Cast
1282,33,Lead Cast
1282,27,Lead Cast
1283,26,Lead Cast
1283,24,Lead Cast
1283,23,Lead Cast
1283,25,Lead Cast
1284,29,Lead Cast
1284,23,Lead Cast
1284,22,Lead Cast
1284,33,Lead Cast
1285,23,Lead Cast
1285,32,Lead Cast
1285,31,Lead Cast
1285,33,Lead Cast
1286,21,Lead Cast
1286,34,Lead Cast
1286,26,Lead Cast
1286,24,Lead Cast
1287,22,Lead Cast
1287,34,Lead Cast
1287,32,Lead Cast
1287,24,Lead Cast
1288,34,Lead Cast
1288,28,Lead Cast
1288,32,Lead Cast
1288,24,Lead Cast
1289,26,Lead Cast
1289,25,Lead Cast
1289,22,Lead Cast
1289,24,Lead Cast
1290,34,Lead Cast
1290,21,Lead Cast
1290,27,Lead Cast
1290,30,Lead Cast
1291,28,Lead Cast
1291,32,Lead Cast
1291,26,Lead Cast
1291,24,Lead Cast
1292,22,Lead Cast
1292,21,Lead Cast
1292,29,Lead Cast
1292,27,Lead Cast
1293,23,Lead Cast
1293,31,Lead Cast
1293,33,Lead Cast
1293,26,Lead Cast
1294,26,Lead Cast
1294,21,Lead Cast
1294,31,Lead Cast
1294,34,Lead Cast
1295,24,Lead Cast
1295,32,Lead Cast
1295,31,Lead Cast
1295,27,Lead Cast
1296,29,Lead Cast
1296,26,Lead Cast
1296,27,Lead Cast
1296,30,Lead Cast
1297,33,Lead Cast
1297,31,Lead Cast
1297,23,Lead Cast
1297,26,Lead Cast
1298,31,Lead Cast
1298,22,Lead Cast
1298,35,Lead Cast
1298,25,Lead Cast
1299,28,Lead Cast
1299,21,Lead Cast
1299,29,Lead Cast
1299,34,Lead Cast
1300,32,Lead Cast
1300,30,Lead Cast
1300,29,Lead Cast
1300,34,Lead Cast
1301,25,Lead Cast
1301,29,Lead Cast
1301,21,Lead Cast
1301,28,Lead Cast
1302,33,Lead Cast
1302,21,Lead Cast
1302,30,Lead Cast
1302,22,Lead Cast
1303,35,Lead Cast
1303,23,Lead Cast
1303,31,Lead Cast
1303,32,Lead Cast
1304,28,Lead Cast
1304,35,Lead Cast
1304,26,Lead Cast
1304,23,Lead Cast
1305,31,Lead Cast
1305,26,Lead Cast
1305,28,Lead Cast
1305,24,Lead Cast
1306,34,Lead Cast
1306,22,Lead Cast
1306,35,Lead Cast
1306,24,Lead Cast
1307,29,Lead Cast
1307,35,Lead Cast
1307,21,Lead Cast
1307,30,Lead Cast
1308,22,Lead Cast
1308,25,Lead Cast
1308,21,Lead Cast
1308,34,Lead Cast
1309,33,Lead Cast
1309,26,Lead Cast
1309,34,Lead Cast
1309,31,Lead Cast
1310,35,Lead Cast
1310,22,Lead Cast
1310,27,Lead Cast
1310,21,Lead Cast
1311,30,Lead Cast
1311,33,Lead Cast
1311,26,Lead Cast
1311,29,Lead Cast
1312,21,Lead Cast
1312,29,Lead Cast
1312,26,Lead Cast
1312,23,Lead Cast
1313,32,Lead Cast
1313,35,Lead Cast
1313,22,Lead Cast
1313,25,Lead Cast
1314,30,Lead Cast
1314,24,Lead Cast
1314,35,Lead Cast
1314,26,Lead Cast
1315,32,Lead Cast
1315,30,Lead Cast
1315,23,Lead Cast
1315,24,Lead Cast
1316,34,Lead Cast
1316,23,Lead Cast
1316,28,Lead Cast
1316,33,Lead Cast
1317,25,Lead Cast
1317,34,Lead Cast
1317,29,Lead Cast
1317,22,Lead Cast
1318,28,Lead Cast
1318,34,Lead Cast
1318,22,Lead Cast
1318,32,Lead Cast
1319,24,Lead Cast
1319,23,Lead Cast
1319,21,Lead Cast
1319,32,Lead Cast
1320,33,Lead Cast
1320,22,Lead Cast
1320,26,Lead Cast
1320,29,Lead Cast
1321,31,Lead Cast
1321,26,Lead Cast
1321,24,Lead Cast
1321,35,Lead Cast
1322,25,Lead Cast
1322,27,Lead Cast
1322,28,Lead Cast
1322,29,Lead Cast
1323,26,Lead Cast
1323,29,Lead Cast
1323,24,Lead Cast
1323,30,Lead Cast
1324,23,Lead Cast
1324,22,Lead Cast
1324,24,Lead Cast
1324,35,Lead Cast
1325,25,Lead Cast
1325,33,Lead Cast
1325,31,Lead Cast
1325,28,Lead Cast
1326,35,Lead Cast
1326,32,Lead Cast
1326,23,Lead Cast
1326,34,Lead Cast
1327,24,Lead Cast
1327,27,Lead Cast
1327,29,Lead Cast
1327,32,Lead Cast
1328,29,Lead Cast
1328,28,Lead Cast
1328,30,Lead Cast
1328,34,Lead Cast
1329,34,Lead Cast
1329,33,Lead Cast
1329,25,Lead Cast
1329,27,Lead Cast
1330,27,Lead Cast
1330,28,Lead Cast
1330,26,Lead Cast
1330,30,Lead Cast
1331,32,Lead Cast
1331,22,Lead Cast
1331,26,Lead Cast
1331,35,Lead Cast
1332,28,Lead Cast
1332,22,Lead Cast
1332,33,Lead Cast
1332,25,Lead Cast
1333,27,Lead Cast
1333,24,Lead Cast
1333,35,Lead Cast
1333,25,Lead Cast
1334,32,Lead Cast
1334,28,Lead Cast
1334,33,Lead Cast
1334,22,Lead Cast
1335,26,Lead Cast
1335,33,Lead Cast
1335,24,Lead Cast
1335,28,Lead Cast
1336,23,Lead Cast
1336,21,Lead Cast
1336,28,Lead Cast
1336,30,Lead Cast
1337,33,Lead Cast
1337,26,Lead Cast
1337,30,Lead Cast
1337,27,Lead Cast
1338,31,Lead Cast
1338,27,Lead Cast
1338,34,Lead Cast
1338,23,Lead Cast
1339,25,Lead Cast
1339,29,Lead Cast
1339,32,Lead Cast
1339,24,Lead Cast
1340,23,Lead Cast
1340,21,Lead Cast
1340,29,Lead Cast
1340,28,Lead Cast
1341,26,Lead Cast
1341,27,Lead Cast
1341,34,Lead Cast
1341,30,Lead Cast
1342,22,Lead Cast
1342,29,Lead Cast
1342,35,Lead Cast
1342,32,Lead Cast
1343,25,Lead Cast
1343,30,Lead Cast
1343,24,Lead Cast
1343,26,Lead Cast
1344,21,Lead Cast
1344,22,Lead Cast
1344,28,Lead Cast
1344,31,Lead Cast
1345,23,Lead Cast
1345,31,Lead Cast
1345,33,Lead Cast
1345,27,Lead Cast
1346,25,Lead Cast
1346,34,Lead Cast
1346,26,Lead Cast
1346,24,Lead Cast
1347,21,Lead Cast
1347,30,Lead Cast
1347,33,Lead Cast
1347,23,Lead Cast
1348,34,Lead Cast
1348,22,Lead Cast
1348,23,Lead Cast
1348,24,Lead Cast
1349,21,Lead Cast
1349,31,Lead Cast
1349,32,Lead Cast
1349,29,Lead Cast
1350,32,Lead Cast
1350,29,Lead Cast
1350,34,Lead Cast
1350,33,Lead Cast
1351,24,Lead Cast
1351,26,Lead Cast
1351,21,Lead Cast
1351,31,Lead Cast
1352,27,Lead Cast
1352,35,Lead Cast
1352,23,Lead Cast
1352,32,Lead Cast
1353,25,Lead Cast
1353,22,Lead Cast
1353,21,Lead Cast
1353,35,Lead Cast
1354,34,Lead Cast
1354,32,Lead Cast
1354,22,Lead Cast
1354,26,Lead Cast
1355,30,Lead Cast
1355,25,Lead Cast
1355,35,Lead Cast
1355,31,Lead Cast
1356,30,Lead Cast
1356,25,Lead Cast
1356,27,Lead Cast
1356,34,Lead Cast
1357,30,Lead Cast
1357,32,Lead Cast
1357,33,Lead Cast
1357,26,Lead Cast
1358,23,Lead Cast
1358,22,Lead Cast
1358,31,Lead Cast
1358,32,Lead Cast
1359,27,Lead Cast
1359,32,Lead Cast
1359,24,Lead Cast
1359,31,Lead Cast
1360,25,Lead Cast
1360,32,Lead Cast
1360,31,Lead Cast
1360,28,Lead Cast
1361,35,Lead Cast
1361,25,Lead Cast
1361,22,Lead Cast
1361,24,Lead Cast
1362,29,Lead Cast
1362,31,Lead Cast
1362,32,Lead Cast
1362,25,Lead Cast
1363,32,Lead Cast
1363,26,Lead Cast
1363,23,Lead Cast
1363,22,Lead Cast
1364,24,Lead Cast
1364,35,Lead Cast
1364,28,Lead Cast
1364,26,Lead Cast
1365,22,Lead Cast
1365,34,Lead Cast
1365,23,Lead Cast
1365,24,Lead Cast
1366,29,Lead Cast
1366,23,Lead Cast
1366,35,Lead Cast
1366,28,Lead Cast
1367,30,Lead Cast
1367,21,Lead Cast
1367,23,Lead Cast
1367,31,Lead Cast
1368,23,Lead Cast
1368,31,Lead Cast
1368,34,Lead Cast
1368,25,Lead Cast
1369,25,Lead Cast
1369,28,Lead Cast
1369,30,Lead Cast
1369,27,Lead Cast
1370,24,Lead Cast
1370,23,Lead Cast
1370,30,Lead Cast
1370,28,Lead Cast
1371,30,Lead Cast
1371,22,Lead Cast
1371,34,Lead Cast
1371,25,Lead Cast
1372,34,Lead Cast
1372,27,Lead Cast
1372,28,Lead Cast
1372,24,Lead Cast
1373,21,Lead Cast
1373,22,Lead Cast
1373,25,Lead Cast
1373,24,Lead Cast
1374,25,Lead Cast
1374,34,Lead Cast
1374,32,Lead Cast
1374,26,Lead Cast
1375,28,Lead Cast
1375,23,Lead Cast
1375,30,Lead Cast
1375,34,Lead Cast
1376,24,Lead Cast
1376,32,Lead Cast
1376,30,Lead Cast
1376,33,Lead Cast
1377,26,Lead Cast
1377,33,Lead Cast
1377,25,Lead Cast
1377,27,Lead Cast
1378,32,Lead Cast
1378,24,Lead Cast
1378,35,Lead Cast
1378,26,Lead Cast
1379,25,Lead Cast
1379,24,Lead Cast
1379,26,Lead Cast
1379,34,Lead Cast
1380,29,Lead Cast
1380,25,Lead Cast
1380,30,Lead Cast
1380,34,Lead Cast
1381,31,Lead Cast
1381,21,Lead Cast
1381,33,Lead Cast
1381,32,Lead Cast
1382,35,Lead Cast
1382,28,Lead Cast
1382,22,Lead Cast
1382,29,Lead Cast
1383,26,Lead Cast
1383,35,Lead Cast
1383,30,Lead Cast
1383,33,Lead Cast
1384,23,Lead Cast
1384,34,Lead Cast
1384,28,Lead Cast
1384,31,Lead Cast
1385,33,Lead Cast
1385,21,Lead Cast
1385,29,Lead Cast
1385,30,Lead Cast
1386,29,Lead Cast
1386,31,Lead Cast
1386,32,Lead Cast
1386,25,Lead Cast
1387,24,Lead Cast
1387,33,Lead Cast
1387,29,Lead Cast
1387,26,Lead Cast
1388,32,Lead Cast
1388,33,Lead Cast
1388,34,Lead Cast
1388,21,Lead Cast
1389,25,Lead Cast
1389,28,Lead Cast
1389,34,Lead Cast
1389,23,Lead Cast
1390,30,Lead Cast
1390,32,Lead Cast
1390,28,Lead Cast
1390,27,Lead Cast
1391,26,Lead Cast
1391,31,Lead Cast
1391,27,Lead Cast
1391,29,Lead Cast
1392,34,Lead Cast
1392,31,Lead Cast
1392,35,Lead Cast
1392,25,Lead Cast
1393,30,Lead Cast
1393,34,Lead Cast
1393,21,Lead Cast
1393,22,Lead Cast
1394,34,Lead Cast
1394,21,Lead Cast
1394,24,Lead Cast
1394,22,Lead Cast
1395,27,Lead Cast
1395,22,Lead Cast
1395,33,Lead Cast
1395,32,Lead Cast
1396,28,Lead Cast
1396,35,Lead Cast
1396,30,Lead Cast
1396,29,Lead Cast
1397,26,Lead Cast
1397,30,Lead Cast
1397,27,Lead Cast
1397,34,Lead Cast
1398,35,Lead Cast
1398,27,Lead Cast
1398,32,Lead Cast
1398,24,Lead Cast
1399,27,Lead Cast
1399,21,Lead Cast
1399,25,Lead Cast
1399,33,Lead Cast
1400,34,Lead Cast
1400,33,Lead Cast
1400,32,Lead Cast
1400,24,Lead Cast
1401,32,Lead Cast
1401,27,Lead Cast
1401,28,Lead Cast
1401,34,Lead Cast
1402,21,Lead Cast
1402,31,Lead Cast
1402,29,Lead Cast
1402,27,Lead Cast
1403,22,Lead Cast
1403,33,Lead Cast
1403,25,Lead Cast
1403,34,Lead Cast
1404,34,Lead Cast
1404,27,Lead Cast
1404,25,Lead Cast
1404,24,Lead Cast
1405,30,Lead Cast
1405,34,Lead Cast
1405,24,Lead Cast
1405,31,Lead Cast
1406,35,Lead Cast
1406,21,Lead Cast
1406,22,Lead Cast
1406,27,Lead Cast
1407,32,Lead Cast
1407,29,Lead Cast
1407,23,Lead Cast
1407,21,Lead Cast
1408,24,Lead Cast
1408,32,Lead Cast
1408,25,Lead Cast
1408,31,Lead Cast
1409,30,Lead Cast
1409,33,Lead Cast
1409,35,Lead Cast
1409,21,Lead Cast
1410,26,Lead Cast
1410,27,Lead Cast
1410,28,Lead Cast
1410,25,Lead Cast
1411,33,Lead Cast
1411,35,Lead Cast
1411,29,Lead Cast
1411,27,Lead Cast
1412,30,Lead Cast
1412,28,Lead Cast
1412,25,Lead Cast
1412,34,Lead Cast
1413,35,Lead Cast
1413,26,Lead Cast
1413,24,Lead Cast
1413,29,Lead Cast
1414,30,Lead Cast
1414,21,Lead Cast
1414,32,Lead Cast
1414,35,Lead Cast
1415,30,Lead Cast
1415,27,Lead Cast
1415,29,Lead Cast
1415,24,Lead Cast
1416,21,Lead Cast
1416,30,Lead Cast
1416,25,Lead Cast
1416,29,Lead Cast
1417,30,Lead Cast
1417,32,Lead Cast
1417,28,Lead Cast
1417,34,Lead Cast
1418,28,Lead Cast
1418,29,Lead Cast
1418,30,Lead Cast
1418,34,Lead Cast
1419,25,Lead Cast
1419,27,Lead Cast
1419,32,Lead Cast
1419,24,Lead Cast
1420,24,Lead Cast
1420,28,Lead Cast
1420,29,Lead Cast
1420,21,Lead Cast
1421,21,Lead Cast
1421,31,Lead Cast
1421,29,Lead Cast
1421,33,Lead Cast
1422,34,Lead Cast
1422,28,Lead Cast
1422,21,Lead Cast
1422,35,Lead Cast
1423,31,Lead Cast
1423,33,Lead Cast
1423,34,Lead Cast
1423,28,Lead Cast
1424,27,Lead Cast
1424,34,Lead Cast
1424,23,Lead Cast
1424,22,Lead Cast
1425,32,Lead Cast
1425,29,Lead Cast
1425,24,Lead Cast
1425,30,Lead Cast
1426,28,Lead Cast
1426,21,Lead Cast
1426,32,Lead Cast
1426,34,Lead Cast
1427,26,Lead Cast
1427,35,Lead Cast
1427,34,Lead Cast
1427,23,Lead Cast
1428,23,Lead Cast
1428,28,Lead Cast
1428,32,Lead Cast
1428,22,Lead Cast
1429,34,Lead Cast
1429,35,Lead Cast
1429,31,Lead Cast
1429,27,Lead Cast
1430,31,Lead Cast
1430,25,Lead Cast
1430,21,Lead Cast
1430,22,Lead Cast
1431,24,Lead Cast
1431,34,Lead Cast
1431,23,Lead Cast
1431,29,Lead Cast
1432,31,Lead Cast
1432,32,Lead Cast
1432,23,Lead Cast
1432,33,Lead Cast
1433,31,Lead Cast
1433,23,Lead Cast
1433,26,Lead Cast
1433,29,Lead Cast
1434,28,Lead Cast
1434,32,Lead Cast
1434,33,Lead Cast
1434,22,Lead Cast
1435,34,Lead Cast
1435,22,Lead Cast
1435,31,Lead Cast
1435,29,Lead Cast
1436,25,Lead Cast
1436,31,Lead Cast
1436,21,Lead Cast
1436,28,Lead Cast
1437,31,Lead Cast
1437,29,Lead Cast
1437,33,Lead Cast
1437,34,Lead Cast
1438,35,Lead Cast
1438,23,Lead Cast
1438,27,Lead Cast
1438,24,Lead Cast
1439,22,Lead Cast
1439,34,Lead Cast
1439,24,Lead Cast
1439,29,Lead Cast
1440,30,Lead Cast
1440,34,Lead Cast
1440,31,Lead Cast
1440,32,Lead Cast
1441,35,Lead Cast
1441,26,Lead Cast
1441,34,Lead Cast
1441,23,Lead Cast
1442,22,Lead Cast
1442,27,Lead Cast
1442,25,Lead Cast
1442,29,Lead Cast
1443,33,Lead Cast
1443,32,Lead Cast
1443,28,Lead Cast
1443,31,Lead Cast
1444,33,Lead Cast
1444,24,Lead Cast
1444,34,Lead Cast
1444,21,Lead Cast
1445,27,Lead Cast
1445,28,Lead Cast
1445,30,Lead Cast
1445,23,Lead Cast
1446,27,Lead Cast
1446,35,Lead Cast
1446,22,Lead Cast
1446,29,Lead Cast
1447,22,Lead Cast
1447,23,Lead Cast
1447,21,Lead Cast
1447,30,Lead Cast
1448,24,Lead Cast
1448,31,Lead Cast
1448,35,Lead Cast
1448,28,Lead Cast
1449,33,Lead Cast
1449,23,Lead Cast
1449,22,Lead Cast
1449,24,Lead Cast
1450,30,Lead Cast
1450,26,Lead Cast
1450,24,Lead Cast
1450,33,Lead Cast
1451,24,Lead Cast
1451,34,Lead Cast
1451,32,Lead Cast
1451,35,Lead Cast
1452,21,Lead Cast
1452,27,Lead Cast
1452,35,Lead Cast
1452,30,Lead Cast
1453,31,Lead Cast
1453,25,Lead Cast
1453,35,Lead Cast
1453,30,Lead Cast
1454,34,Lead Cast
1454,29,Lead Cast
1454,24,Lead Cast
1454,31,Lead Cast
1455,24,Lead Cast
1455,22,Lead Cast
1455,25,Lead Cast
1455,31,Lead Cast
1456,35,Lead Cast
1456,34,Lead Cast
1456,31,Lead Cast
1456,30,Lead Cast
1457,29,Lead Cast
1457,26,Lead Cast
1457,21,Lead Cast
1457,34,Lead Cast
1458,24,Lead Cast
1458,33,Lead Cast
1458,29,Lead Cast
1458,21,Lead Cast
1459,21,Lead Cast
1459,26,Lead Cast
1459,25,Lead Cast
1459,28,Lead Cast
1460,21,Lead Cast
1460,24,Lead Cast
1460,27,Lead Cast
1460,32,Lead Cast
1461,30,Lead Cast
1461,33,Lead Cast
1461,21,Lead Cast
1461,31,Lead Cast
1462,27,Lead Cast
1462,28,Lead Cast
1462,22,Lead Cast
1462,30,Lead Cast
1463,29,Lead Cast
1463,32,Lead Cast
1463,30,Lead Cast
1463,31,Lead Cast
1464,26,Lead Cast
1464,25,Lead Cast
1464,29,Lead Cast
1464,24,Lead Cast
1465,27,Lead Cast
1465,22,Lead Cast
1465,31,Lead Cast
1465,26,Lead Cast
1466,27,Lead Cast
1466,25,Lead Cast
1466,33,Lead Cast
1466,22,Lead Cast
1467,25,Lead Cast
1467,35,Lead Cast
1467,26,Lead Cast
1467,32,Lead Cast
1468,34,Lead Cast
1468,33,Lead Cast
1468,32,Lead Cast
1468,30,Lead Cast
1469,31,Lead Cast
1469,24,Lead Cast
1469,30,Lead Cast
1469,28,Lead Cast
1470,21,Lead Cast
1470,25,Lead Cast
1470,31,Lead Cast
1470,29,Lead Cast
1471,33,Lead Cast
1471,26,Lead Cast
1471,34,Lead Cast
1471,28,Lead Cast
1472,32,Lead Cast
1472,34,Lead Cast
1472,21,Lead Cast
1472,22,Lead Cast
1473,29,Lead Cast
1473,22,Lead Cast
1473,32,Lead Cast
1473,35,Lead Cast
1474,22,Lead Cast
1474,26,Lead Cast
1474,21,Lead Cast
1474,29,Lead Cast
1475,27,Lead Cast
1475,33,Lead Cast
1475,25,Lead Cast
1475,24,Lead Cast
1476,25,Lead Cast
1476,23,Lead Cast
1476,31,Lead Cast
1476,26,Lead Cast
1477,26,Lead Cast
1477,34,Lead Cast
1477,25,Lead Cast
1477,27,Lead Cast
1478,26,Lead Cast
1478,21,Lead Cast
1478,34,Lead Cast
1478,24,Lead Cast
1479,25,Lead Cast
1479,35,Lead Cast
1479,32,Lead Cast
1479,26,Lead Cast
1480,30,Lead Cast
1480,22,Lead Cast
1480,23,Lead Cast
1480,25,Lead Cast
1481,23,Lead Cast
1481,29,Lead Cast
1481,35,Lead Cast
1481,28,Lead Cast
1482,23,Lead Cast
1482,21,Lead Cast
1482,29,Lead Cast
1482,32,Lead Cast
1483,29,Lead Cast
1483,30,Lead Cast
1483,21,Lead Cast
1483,25,Lead Cast
1484,21,Lead Cast
1484,22,Lead Cast
1484,30,Lead Cast
1484,28,Lead Cast
1485,23,Lead Cast
1485,22,Lead Cast
1485,30,Lead Cast
1485,33,Lead Cast
1486,28,Lead Cast
1486,30,Lead Cast
1486,26,Lead Cast
1486,33,Lead Cast
1487,32,Lead Cast
1487,35,Lead Cast
1487,26,Lead Cast
1487,25,Lead Cast
1488,32,Lead Cast
1488,25,Lead Cast
1488,30,Lead Cast
1488,29,Lead Cast
1489,30,Lead Cast
1489,34,Lead Cast
1489,27,Lead Cast
1489,35,Lead Cast
1490,26,Lead Cast
1490,30,Lead Cast
1490,31,Lead Cast
1490,25,Lead Cast
1491,24,Lead Cast
1491,30,Lead Cast
1491,23,Lead Cast
1491,27,Lead Cast
1492,29,Lead Cast
1492,30,Lead Cast
1492,35,Lead Cast
1492,25,Lead Cast
1493,26,Lead Cast
1493,22,Lead Cast
1493,32,Lead Cast
1493,25,Lead Cast
1494,24,Lead Cast
1494,35,Lead Cast
1494,29,Lead Cast
1494,26,Lead Cast
1495,28,Lead Cast
1495,32,Lead Cast
1495,26,Lead Cast
1495,22,Lead Cast
1496,34,Lead Cast
1496,30,Lead Cast
1496,27,Lead Cast
1496,28,Lead Cast
1497,34,Lead Cast
1497,28,Lead Cast
1497,33,Lead Cast
1497,24,Lead Cast
1498,30,Lead Cast
1498,33,Lead Cast
1498,26,Lead Cast
1498,35,Lead Cast
1499,23,Lead Cast
1499,24,Lead Cast
1499,21,Lead Cast
1499,30,Lead Cast
1500,25,Lead Cast
1500,35,Lead Cast
1500,29,Lead Cast
1500,24,Lead Cast
1501,36,Lead Cast
1501,5,Lead Cast
1501,7,Lead Cast
1501,16,Lead Cast
1502,1,Lead Cast
1502,17,Lead Cast
1502,8,Lead Cast
1502,37,Lead Cast
1503,3,Lead Cast
1503,38,Lead Cast
1503,39,Lead Cast
1503,20,Lead Cast
1504,13,Lead Cast
1504,17,Lead Cast
1504,11,Lead Cast
1504,2,Lead Cast
1505,3,Lead Cast
1505,20,Lead Cast
1505,12,Lead Cast
1505,13,Lead Cast
1506,40,Lead Cast
1506,37,Lead Cast
1506,16,Lead Cast
1506,20,Lead Cast
1507,8,Lead Cast
1507,12,Lead Cast
1507,38,Lead Cast
1507,39,Lead Cast
1508,9,Lead Cast
1508,40,Lead Cast
1508,13,Lead Cast
1508,3,Lead Cast
1509,13,Lead Cast
1509,12,Lead Cast
1509,10,Lead Cast
1509,3,Lead Cast
1510,1,Lead Cast
1510,20,Lead Cast
1510,19,Lead Cast
1510,8,Lead Cast
1511,40,Lead Cast
1511,37,Lead Cast
1511,5,Lead Cast
1511,14,Lead Cast
1512,15,Lead Cast
1512,9,Lead Cast
1512,37,Lead Cast
1512,20,Lead Cast
1513,8,Lead Cast
1513,2,Lead Cast
1513,4,Lead Cast
1513,1,Lead Cast
1514,18,Lead Cast
1514,5,Lead Cast
1514,3,Lead Cast
1514,9,Lead Cast
1515,11,Lead Cast
1515,17,Lead Cast
1515,8,Lead Cast
1515,20,Lead Cast
1516,20,Lead Cast
1516,1,Lead Cast
1516,13,Lead Cast
1516,15,Lead Cast
1517,10,Lead Cast
1517,1,Lead Cast
1517,3,Lead Cast
1517,40,Lead Cast
1518,3,Lead Cast
1518,7,Lead Cast
1518,15,Lead Cast
1518,20,Lead Cast
1519,17,Lead Cast
1519,15,Lead Cast
1519,11,Lead Cast
1519,19,Lead Cast
1520,37,Lead Cast
1520,2,Lead Cast
1520,20,Lead Cast
1520,15,Lead Cast
1521,16,Lead Cast
1521,20,Lead Cast
1521,1,Lead Cast
1521,12,Lead Cast
1522,11,Lead Cast
1522,16,Lead Cast
1522,9,Lead Cast
1522,14,Lead Cast
1523,7,Lead Cast
1523,17,Lead Cast
1523,14,Lead Cast
1523,20,Lead Cast
1524,11,Lead Cast
1524,4,Lead Cast
1524,15,Lead Cast
1524,7,Lead Cast
1525,11,Lead Cast
1525,6,Lead Cast
1525,5,Lead Cast
1525,38,Lead Cast
1526,40,Lead Cast
1526,9,Lead Cast
1526,39,Lead Cast
1526,14,Lead Cast
1527,37,Lead Cast
1527,2,Lead Cast
1527,13,Lead Cast
1527,19,Lead Cast
1528,37,Lead Cast
1528,18,Lead Cast
1528,19,Lead Cast
1528,2,Lead Cast
1529,10,Lead Cast
1529,38,Lead Cast
1529,37,Lead Cast
1529,7,Lead Cast
1530,8,Lead Cast
1530,18,Lead Cast
1530,14,Lead Cast
1530,15,Lead Cast
1531,5,Lead Cast
1531,17,Lead Cast
1531,12,Lead Cast
1531,10,Lead Cast
1532,18,Lead Cast
1532,20,Lead Cast
1532,2,Lead Cast
1532,6,Lead Cast
1533,1,Lead Cast
1533,10,Lead Cast
1533,14,Lead Cast
1533,3,Lead Cast
1534,12,Lead Cast
1534,6,Lead Cast
1534,13,Lead Cast
1534,8,Lead Cast
1535,4,Lead Cast
1535,37,Lead Cast
1535,1,Lead Cast
1535,16,Lead Cast
1536,17,Lead Cast
1536,6,Lead Cast
1536,4,Lead Cast
1536,18,Lead Cast
1537,7,Lead Cast
1537,8,Lead Cast
1537,5,Lead Cast
1537,11,Lead Cast
1538,13,Lead Cast
1538,11,Lead Cast
1538,10,Lead Cast
1538,38,Lead Cast
1539,1,Lead Cast
1539,5,Lead Cast
1539,37,Lead Cast
1539,20,Lead Cast
1540,9,Lead Cast
1540,37,Lead Cast
